movieId,budget,revenue,runtime,vote_average,vote_count,release_date,popularity,adult,homepage,original_language,production_companies
105001,,,90.0,7.2,12.0,2009-09-01,0.3275,False,http://natgeotv.com/ca/the-human-family-tree,en,National Geographic
105011,,,,,,,,,unknown,unknown,unknown
105013,,,95.0,5.8,121.0,2007-10-14,6.5063,False,http://www.endofthelinemovie.com/,en,Maurice Devereaux Productions
105015,,,97.0,3.615,13.0,2004-01-01,2.8628,False,unknown,en,unknown
105017,,,118.0,5.8,4.0,1932-03-26,3.5943,False,unknown,en,Metro-Goldwyn-Mayer
105020,13000000.0,,100.0,4.1,35.0,1989-04-27,3.0018,False,unknown,en,Interscope Communications|DEG|Howard W. Koch Productions
105028,,276580.0,115.0,6.162,130.0,2012-11-22,1.9467,False,unknown,es,No Dream Cinema|Mantarraya Producciones|Ticoman|Le Pacte|ARTE France Cinéma|Fondo para la Producción Cinematográfica de Calidad|The Match Factory|Topkapi Films|Servicios Andrómeda Films|Instituto Mexicano de Cinematografía
105030,,,,8.0,2.0,2005-01-01,0.4633,False,unknown,en,Discovery Communications
105032,,,92.0,8.0,4.0,2013-04-19,2.1474,False,http://www.farahgoesbang.com/,en,unknown
105034,,,,,,,,,unknown,unknown,unknown
105037,1500000.0,3566225.0,104.0,5.768,1064.0,2013-07-24,2.3503,False,http://todolistmovie.com/,en,3 Arts Entertainment|The Mark Gordon Company|Varsity Pictures
105040,,,96.0,3.905,21.0,2013-01-10,0.4422,False,unknown,en,Burning Myth Productions|Matter Media Studios
105042,,43.0,92.0,4.3,34.0,1969-04-09,1.3806,False,unknown,en,Oudine Productions
105044,,,91.0,5.48,25.0,2012-06-24,0.6027,False,unknown,en,Static Productions
105049,,,31.0,6.5,105.0,1915-03-11,1.4237,False,unknown,en,The Essanay Film Manufacturing Company
105051,,,25.0,5.8,55.0,1915-04-01,0.2532,False,unknown,en,The Essanay Film Manufacturing Company
105053,25000000.0,,108.0,5.6,301.0,2012-10-20,0.8202,False,unknown,en,Dark Castle Entertainment|Silver Pictures|StudioCanal
105055,,,80.0,7.5,14.0,2009-08-14,2.2309,False,http://www.temposdepaz.com.br/,pt,Lereby Produções|Globo Filmes
105057,1000000.0,250000.0,110.0,6.417,25.0,1957-05-08,4.0875,False,unknown,en,Wheel Productions|United Artists
105068,,,86.0,7.6,49.0,2013-03-11,0.4461,False,unknown,en,Channel 4 Television
105071,6000000.0,,100.0,4.704,54.0,2008-07-31,3.9468,False,http://www.pighuntmovie.com,en,Epic Pictures Group
105073,12000000.0,,98.0,5.3,131.0,2013-01-22,1.2294,False,unknown,en,Jeff Most Productions
105075,,,89.0,6.6,1731.0,2009-06-08,2.8511,False,unknown,en,Walt Disney Television|Rainforest Productions|Disney Channel
105077,,,102.0,6.316,19.0,1934-08-07,0.5201,False,unknown,en,The Harold Lloyd Corporation
105079,,,15.0,4.2,28.0,1915-05-07,2.199,False,unknown,en,The Essanay Film Manufacturing Company
105081,,,23.0,5.6,39.0,1914-04-18,0.8349,False,unknown,en,Keystone Film Company
105084,4900000.0,19000000.0,137.0,4.654,39.0,2013-09-13,1.0611,False,unknown,hi,Maruti International
105086,20000000.0,16549477.0,110.0,6.8,348.0,2013-09-21,2.7331,False,unknown,en,Screen Gems
105089,,,60.0,6.308,39.0,2012-06-10,0.6549,False,http://www.bbc.co.uk/programmes/b01j84qt,en,BBC
105091,,,96.0,6.566,68.0,2009-08-06,1.2953,False,http://www.nightmaresinredwhiteandblue.com/,en,Lux Digital Pictures
105096,,,77.0,6.6,42.0,1975-12-17,4.459,False,unknown,en,Thames Television
105098,,,75.0,6.293,41.0,2009-02-07,3.5969,False,unknown,en,Leopard Drama
105101,14000.0,,120.0,5.7,10.0,2013-11-14,0.5762,False,http://www.indomitablemovie.com/,el,Avalon Productions
105104,,,,,,,,,unknown,unknown,unknown
105111,,,91.0,4.5,12.0,1994-04-10,2.8209,False,unknown,en,Universal Pictures|Yahi Productions|IPS Productions
105115,,,,,,,,,unknown,unknown,unknown
105117,10000000.0,4842778.0,92.0,4.7,20.0,1986-04-10,1.5599,False,unknown,en,Touchstone Pictures
105119,11000000.0,1700000.0,82.0,5.296,54.0,1992-09-04,4.189,False,unknown,en,Universal Pictures
105121,,,93.0,5.25,60.0,2012-09-14,2.5321,False,unknown,en,Myriad Pictures|Alliance Films|IFC FIlms
105126,,,95.0,5.727,229.0,2013-08-30,3.5117,False,unknown,en,72 Productions
105128,,22497.0,89.0,6.902,41.0,2012-11-01,1.3606,False,unknown,en,First Run Features|Our8's|CreativeChaos vmg|Genmaicha|Tashtego Films|HBO Documentary Films
105130,,66559.0,112.0,6.5,72.0,2013-07-03,2.3575,False,unknown,hu,Hunnia Filmstúdió|Amour Fou Filmproduktion|Filmfonds Wien|Hungarian Motion Picture Fund|CNC|MEDIA Programme of the European Union
105133,1600000.0,,89.0,5.816,182.0,2011-04-22,4.0682,False,unknown,en,Rampart Films|Raven West Films|Resonance Films
105135,1000000.0,,97.0,5.665,97.0,1981-10-23,0.6402,False,unknown,en,Amulet Pictures
105142,,,61.0,5.0,1.0,1952-07-25,0.1506,False,unknown,en,Columbia Pictures|Gene Autry Productions
105147,3000000.0,162288.0,114.0,5.932,22.0,2011-10-15,1.3075,False,unknown,ja,T-JOY|Nikkatsu Corporation|King Records|Denjin Zaborger Film Partners|Sushi Typhoon
105150,,,,,,,,,unknown,unknown,unknown
105155,,,105.0,6.2,7.0,2008-08-01,0.086,False,http://americathebeautifuldoc.com/,en,unknown
105157,,,87.0,5.846,26.0,2012-01-23,5.5202,False,unknown,en,unknown
105159,97000.0,15292.0,94.0,6.2,326.0,2011-09-01,1.239,False,unknown,el,Haos Film|Queen Street Partners|Faliro House Productions|Feelgood Entertainment|Nova|Marni Films|Avion Films|Cactus Three|Maharaja Films
105161,,,88.0,7.9,8.0,2009-10-16,0.6811,False,http://www.bbc.co.uk/programmes/b00n93c4,en,BBC Four
105163,,,57.0,8.0,2.0,2013-09-15,0.0599,False,http://ruins-documentary.com,en,OmniaTV|Unfollow Magazine
105165,,,80.0,5.8,50.0,1956-03-25,1.6521,False,unknown,en,Allied Artists Pictures
105176,,,82.0,4.6,75.0,2012-09-25,2.1443,False,unknown,en,WWE Studios
105178,,,71.0,3.741,54.0,1954-01-23,1.3302,False,unknown,en,Planet Filmplays
105181,200000.0,,84.0,5.54,51.0,1957-06-14,1.7593,False,unknown,en,"Gramercy Pictures, Inc.|United Artists"
105184,,,93.0,5.539,51.0,1986-05-01,5.9984,False,unknown,en,Middle Reef
105187,,,75.0,6.7,12.0,2012-02-03,0.0852,False,http://linotypefilm.com/,en,OnPaperWings Productions
105189,,,,,,,,,unknown,unknown,unknown
105191,,,,,,,,,unknown,unknown,unknown
105193,,12247.0,100.0,5.703,101.0,2013-08-07,3.8334,False,unknown,fr,Wild Bunch|ARTE France Cinéma|Pandora Film|Alcatraz Films
105195,,,50.0,7.364,59.0,2011-04-22,0.2933,False,http://www.hbo.com/comedy/talking-funny/index.html,en,unknown
105197,12000000.0,27700000.0,115.0,7.45,1853.0,2013-09-21,3.2098,False,unknown,en,Echo Lake Entertainment|Bona Fide Productions
105204,4000000.0,4000000.0,85.0,4.961,152.0,2010-10-31,3.2238,False,http://www.sintdefilm.com/,nl,Parachute Pictures|Tom de Mol Productions
105206,98003.0,,114.0,6.3,195.0,1988-02-11,3.8349,False,unknown,nl,First Floor Features
105211,,25288872.0,93.0,6.7,885.0,2013-09-18,8.6071,False,unknown,en,Fox Searchlight Pictures|Likely Story|TSG Entertainment|Ingenious Media|Big Screen Productions
105213,3000000.0,,90.0,6.0,4461.0,2013-09-12,5.5702,False,unknown,en,Ram Bergman Productions|HitRecord Films|Voltage Pictures
105215,,,93.0,6.1,15.0,2013-05-03,0.1731,False,unknown,en,unknown
105217,20000000.0,,83.0,6.2,314.0,2012-06-05,5.3154,False,http://zambeziamovie.com/,en,"The Department of Trade, Industry and Competition of South Africa|The National Film and Video Foundation of South Africa|Wonderful Works|120dB Films|Triggerfish"
105223,,,94.0,6.951,72.0,1949-06-11,1.4219,False,unknown,en,Warner Bros. Pictures
105227,,,102.0,7.5,63.0,2008-09-11,0.1746,False,unknown,en,Siskel/Jacobs Productions
105234,,,70.0,8.0,11.0,2006-10-14,0.1084,False,unknown,en,unknown
105236,,,83.0,4.344,80.0,1982-03-01,4.8349,False,unknown,en,Conacine|New World Pictures
105238,,,97.0,5.7,42.0,2008-10-28,2.9679,False,http://www.independentfilmcompany.com/screeners/new_town_killers.html#,en,Screen East|Independent|Scottish Screen
105240,,,103.0,5.2,10.0,2008-09-18,5.1995,False,unknown,en,Mandala Films|Australian Film Finance Corporation
105242,,,93.0,5.8,12.0,2012-09-21,0.0963,False,unknown,et,Allfilm
105244,,,,,,,,,unknown,unknown,unknown
105246,16040770.0,10435322.0,131.0,6.14,635.0,2013-01-10,3.102,False,unknown,fr,Brio Films|SCOPE Invest|SCOPE Pictures|StudioCanal|Anton Capital Entertainment|France 2 Cinéma|Canal+|Ciné+|France Télévisions|Hérodiade|Eurimages
105248,18000000.0,7972967.0,93.0,6.795,297.0,2013-09-25,5.2285,False,unknown,en,Exclusive Media|Picturehouse Entertainment
105250,,,,,,,,,unknown,unknown,unknown
105252,,,88.0,5.215,65.0,1983-06-02,4.5068,False,unknown,it,Clemi Cinematografica|Conquest Productions|Golden Sun|Producciones Esme S.A.
105254,,223821.0,99.0,5.966,160.0,2013-07-12,0.8317,False,unknown,es,Fabula|Diroriro
105257,,,94.0,7.036,28.0,2013-09-26,0.3125,False,unknown,nl,unknown
105266,,,78.0,5.2,11.0,2012-10-09,0.4471,False,unknown,en,HBO Films
105269,,,85.0,6.58,50.0,2010-10-15,2.163,False,http://www.machetemaidensunleashed.com/,en,Fury Productions|Bionic Boy Productions
105271,,,91.0,6.0,10.0,1987-05-10,0.8019,False,unknown,en,Consolidated Productions|HR|Jennie & Co.|CBS Productions|Neue Bioskop Film|Zenith Entertainment
105275,5000000.0,,107.0,4.4,45.0,2012-12-20,1.8712,False,http://castlightpictures.com/film.html,en,Zero Gravity Management|Castlight Pictures
105279,,,63.0,4.8,4.0,1945-01-19,2.9971,False,unknown,en,Monogram Pictures
105282,,,90.0,3.8,4.0,1948-10-15,2.4067,False,unknown,en,James Nasser Productions Inc.|United Artists
105288,,,93.0,5.727,11.0,2013-03-07,2.6668,False,unknown,en,"Chaos, a Film Company|Karma Films"
105290,,4900000.0,120.0,6.764,53.0,2012-06-08,0.986,False,unknown,hi,PVR Inox Pictures|Dibakar Banerjee Productions|National Film Development Corporation of India
105292,,,86.0,3.871,112.0,2009-04-24,1.9732,False,http://www.paintballthemovie.com/,en,Castelao Productions
105296,,,118.0,6.1,26.0,2010-09-17,0.3456,False,unknown,pl,Wytwórnia Filmów Dokumentalnych i Fabularnych|Pomerania Film
105299,,,,,,,,,unknown,unknown,unknown
105302,,,106.0,6.7,106.0,2012-09-09,3.3822,False,http://www.molifilms.com/film-slate/wasteland/,en,Mischief Films
105304,,,129.0,5.0,2.0,1978-01-18,0.8765,False,unknown,ml,General Pictures
105306,1500000.0,,96.0,4.353,17.0,1997-03-08,2.8138,False,unknown,en,Affinity Entertainment|Barnholtz Entertainment|MPH Entertainment
105308,5000000.0,,104.0,5.219,167.0,1991-05-03,1.1609,False,unknown,en,Malofilm|Allegro Films|Filmtech|The Image Organization|Triton Pictures
105310,6000000.0,,95.0,4.375,116.0,1992-01-31,2.1563,False,unknown,en,Filmtech|The Image Organization|Lance Entertainment|Malofilm
105314,3800000.0,5400000.0,133.0,6.1,29.0,2011-01-14,1.0238,False,unknown,te,Disney World Cinema|A Bellyful of Dreams Entertainment
105320,,,62.0,0.0,0.0,1952-05-30,2.1092,False,unknown,en,Gene Autry Productions|Columbia Pictures
105323,,,97.0,6.6,6.0,2006-06-09,4.0681,False,unknown,sv,"Fladen Film|Stockholm Postproduction|Riviera - Music, Sound & Post AB|Go Go Enterprises|Canal+ Television|SVT|FLX"
105325,,19613.0,85.0,5.732,254.0,2013-08-28,6.3372,False,unknown,en,New Artists Alliance|Floren Shieh Productions|Duplass Brothers Productions
105328,,,,6.5,2.0,2011-10-12,0.1511,False,http://www.americathebeautifuldoc.com/,en,unknown
105330,,,93.0,7.5,10.0,1972-07-15,1.1445,False,unknown,en,Universal Pictures|Hal Wallis Productions
105335,,,17.0,5.6,19.0,1981-01-01,0.3077,False,unknown,fa,Kanoon
105338,,,104.0,5.925,20.0,2006-12-15,1.3002,False,http://www.yashrajfilms.com/microsites/kabulexpress/microflash.htm,hi,Yash Raj Films
105340,,80300000.0,127.0,7.88,472.0,2013-01-23,3.2367,False,unknown,ko,Next Entertainment World|Fineworks
105343,7100000.0,18000000.0,144.0,7.283,212.0,2013-02-07,1.8649,False,unknown,hi,Friday Filmworks
105345,,,121.0,6.25,116.0,2010-10-29,5.5604,False,unknown,en,Next Turn Productions
105347,,,90.0,6.2,29.0,2012-06-13,1.4927,False,unknown,fr,Mars Films|CNC|Cofimage 23|Elia Films|OCS|Canal+|Pictanovo
105351,30000000.0,62600000.0,88.0,5.641,1287.0,2013-09-24,1.694,False,http://www.runnerrunnermovie.com/,en,Regency Enterprises|Double Feature Films|Appian Way|Stone Village Pictures|New Regency Pictures
105353,,,118.0,5.947,38.0,1999-07-07,2.1318,False,unknown,fr,TSH|France 2 Cinéma|Euripide Productions|Canal+
105355,4300000.0,19796489.0,180.0,7.1,4752.0,2013-10-09,3.3775,False,unknown,fr,Wild Bunch|SCOPE Pictures|Quat'sous Films|France 2 Cinéma|RTBF|Alcatraz Films|Vértigo Films
105357,37000000.0,53143144.0,111.0,6.612,188.0,2013-03-29,1.5047,False,unknown,en,Lionsgate|Tyler Perry Studios
105359,,,100.0,6.2,16.0,2012-04-29,1.773,False,unknown,en,Present Pictures
105364,6800000.0,1305473.0,122.0,5.9,93.0,2012-11-14,5.5736,False,unknown,fr,MK2 Films|Vortex Sutra|France 3 Cinéma
105366,,,111.0,6.5,23.0,1959-06-24,3.6908,False,unknown,en,Troy Films|Pennebaker Productions
105368,,14928.0,94.0,6.131,88.0,2012-04-15,4.051,False,unknown,en,Samaritan Entertainment
105375,2000000.0,3635718.0,90.0,6.5,162.0,2013-05-19,3.6204,False,http://thegermandoctorfilm.com/,es,Pyramide Productions|Cine.Ar|P&P Endemol Argentina|Historias Cinematográficas|Telefe|The Stan Jakubowicz Co.|Hummelfilm|Moviecity|Wanda Visión
105377,,,100.0,5.2,6.0,2013-03-14,0.2834,False,unknown,es,unknown
105379,,,92.0,3.8,5.0,1969-10-08,4.283,False,unknown,en,Wilding Picture Productions|Bell & Howell|Second City
105382,350000.0,,104.0,5.2,13.0,2013-03-01,3.2803,False,unknown,en,Pure Flix Entertainment|Check the Gate Productions
105386,5000000.0,3876587.0,97.0,5.935,1657.0,2013-10-08,3.526,False,unknown,en,Universal 1440 Entertainment
105388,,,73.0,2.789,19.0,2000-08-22,0.5295,False,unknown,en,Full Moon Pictures|Castel Film
105390,150000.0,,96.0,5.134,56.0,1988-12-12,8.8652,False,http://www.watch.troma.com,en,Stardust Pictures Nr.1|Troma|Troma Entertainment
105404,,,97.0,6.3,41.0,2013-10-04,3.4418,False,http://www.hbo.com/movies/muhammad-alis-greatest-fight,en,Rainmark Films|Sakura Films|HBO Films
105406,,,102.0,6.324,38.0,1950-07-01,2.5283,False,unknown,en,Essaness Productions|Frank Seltzer Productions
105408,,,86.0,4.725,40.0,2011-04-02,0.4941,False,unknown,en,Natural Wipe Films
105410,3000000.0,,93.0,5.961,116.0,1984-04-19,2.5553,False,unknown,en,Adams Apple Film Company|New World Pictures
105412,,,82.0,5.8,8.0,2005-04-24,3.0843,False,http://www.favelarising.com/,en,Sidetrack Films|All Rise Films|Stealth Creations|VOY Pictures
105414,,,91.0,5.421,19.0,2013-01-23,0.1299,False,unknown,fr,Direct Cinéma|Bizibi|Campo Cine|Versus Production
105416,,,151.0,6.553,19.0,1980-09-26,0.1378,False,unknown,de,Helma Sanders-Brahms Filmproduktion|Literarisches Colloquium|WDR
105420,10000000.0,1412181.0,94.0,6.253,376.0,2013-10-02,4.2999,False,unknown,en,Exclusive Media|Playtone|Film4 Productions|The American Film Company
105423,,,105.0,7.2,51.0,2012-04-12,2.2605,False,unknown,en,Zjednoczenie Artystów i Rzemieślników|KMBO|Wytwórnia Filmów Dokumentalnych i Fabularnych|Filmes do Tejo|Studio Filmowe Jakimowski|Canal+ Polska
105429,,,88.0,7.492,121.0,2013-01-19,2.3837,False,unknown,en,72 Productions
105435,,,,,,,,,unknown,unknown,unknown
105439,,,114.0,6.8,28.0,2010-07-10,1.4416,False,unknown,ja,Excellent Film|TV Asahi|Pony Canyon|Toei Company|Sankei Shimbun|K DASH
105442,,,90.0,4.591,22.0,2013-02-01,4.1906,False,unknown,en,A-1 Productions
105444,,,81.0,5.7,15.0,1968-04-01,0.1023,False,unknown,tr,Güney Film
105446,,,86.0,7.1,7.0,1987-01-01,4.2357,False,unknown,sq,Albafilm Studio
105448,,,93.0,7.032,31.0,1964-08-17,0.3105,False,unknown,pt,Kamera Filmes|Companhia Cinematográfica Vera Cruz
105450,,,83.0,4.093,27.0,1966-04-09,1.1137,False,unknown,en,Circle Productions
105453,1052753.0,466088.0,119.0,6.6,87.0,2013-08-28,0.3141,False,http://wellgousa.com/theatrical/on-the-job,tl,Star Cinema – ABS-CBN Film Productions|XYZ Films|Reality Entertainment
105455,,,80.0,5.2,5.0,2009-01-01,2.2971,False,unknown,en,Scala Productions|2nd Floor Productions
105463,,,91.0,5.7,60.0,2007-10-06,0.8821,False,unknown,en,Universal Pictures
105465,2500000.0,,101.0,6.227,44.0,1972-11-20,0.6358,False,unknown,en,Josef Shaftel Productions
105468,78000000.0,248384621.0,94.0,6.45,3380.0,2013-09-26,6.5776,False,unknown,en,Columbia Pictures|Sony Pictures Animation
105470,1100000.0,,102.0,4.9,44.0,2013-09-05,7.7311,False,http://www.crackle.com/c/extraction,en,Sony Pictures
105474,,,116.0,7.7,13.0,2010-01-26,1.0361,False,unknown,ar,Film Clinic
105477,8510000.0,,149.0,6.768,235.0,2012-11-30,1.4227,False,unknown,hi,Aamir Khan Productions|Excel Entertainment
105481,500.0,,70.0,2.4,15.0,1971-01-01,0.2327,False,unknown,en,Nevada International Pictures
105484,,,102.0,6.208,106.0,2011-01-12,2.2492,False,unknown,fr,France 2 Cinéma|Diaphana Films
105490,,,96.0,5.3,7.0,1985-03-29,6.1806,False,unknown,en,Almost You|Wescom Productions
105492,3000000.0,,97.0,5.289,116.0,2005-11-09,3.5227,False,unknown,en,Deviant Films|Silver Nitrate
105495,,,90.0,5.318,33.0,2011-03-12,4.9055,False,unknown,en,unknown
105497,,,62.0,5.8,17.0,2013-07-21,0.283,False,unknown,en,Pupcake Productions|Comedy Central
105499,,,101.0,6.2,7.0,1962-03-21,0.9461,False,unknown,ja,Toei Company
105502,,,89.0,4.703,37.0,2008-05-19,3.1034,False,unknown,en,unknown
105504,55000000.0,218791811.0,134.0,7.538,7248.0,2013-10-10,4.3978,False,http://www.captainphillipsmovie.com,en,Columbia Pictures|Michael De Luca Productions|Scott Rudin Productions|Trigger Street Productions
105506,,,55.0,6.8,5.0,1999-06-21,0.1423,False,unknown,de,Spiegel TV
105509,,,150.0,7.129,35.0,1978-12-27,5.4403,False,unknown,en,Norman Rosemont Productions|ITC Entertainment
105519,,1770376.0,107.0,6.041,711.0,2013-07-06,2.9805,False,http://www.anolivebranchmedia.com/philosophers.htm,en,SCTV
105521,,,119.0,6.2,13.0,2013-05-24,0.9943,False,http://ore-ore.jp/english.html,ja,DUB|J Storm
105526,,,52.0,7.8,7.0,1979-10-30,1.5858,False,http://johnpilger.com/videos/year-zero-the-silent-death-of-cambodia,en,Associated Television
105529,,,56.0,8.3,14.0,2004-07-31,0.098,False,unknown,en,unknown
105531,,3889260.0,104.0,6.431,138.0,2012-10-05,4.9924,False,unknown,de,Coop99 Filmproduktion|ORF|Starhaus Filmproduktion|ARTE|BR
105533,,,97.0,4.917,12.0,1972-11-22,2.0686,False,unknown,en,Metro-Goldwyn-Mayer
105538,,,89.0,6.081,31.0,2013-01-19,3.7999,False,unknown,en,Bunim/Murray Productions|Eddie Schmidt Productions
105540,,,73.0,6.1,105.0,1998-11-17,3.3976,False,unknown,en,Metro-Goldwyn-Mayer|Metro-Goldwyn-Mayer Animation
105542,,,89.0,4.6,5.0,2010-10-06,1.6986,False,http://anotherharvestmoon.com,en,unknown
105554,,,84.0,5.375,16.0,2012-02-24,1.1132,False,unknown,fi,Bronson Club
105560,,,102.0,4.929,49.0,2010-11-05,4.0761,False,http://www.bringoutthetruth.com/,en,The Fort
105563,,,85.0,6.9,48.0,2012-07-14,1.5172,False,unknown,en,unknown
105565,,,118.0,5.8,6.0,1955-11-05,5.2257,False,unknown,en,International Artists|Warner Bros. Pictures
105571,,,79.0,5.3,20.0,1954-12-27,5.1738,False,unknown,it,Lux Film|Ponti-De Laurentiis Cinematografica|Lux Compagnie Cinématographique de France
105575,,16136.0,98.0,5.3,41.0,2007-12-05,3.5297,False,http://www.cinemacafe.net/official/look/,en,Capture Film Internatrional|Meteor Film Productions
105577,,,92.0,5.946,37.0,2006-04-09,0.6332,False,unknown,en,Radiant Productions|Turner Network Television
105579,,,90.0,5.231,240.0,2011-10-29,11.0066,False,unknown,en,The Asylum
105581,,21905.0,90.0,4.012,41.0,1987-10-02,4.196,False,unknown,en,Cinema Group
105583,,,84.0,2.4,8.0,1990-11-01,3.4955,False,unknown,en,unknown
105585,20000000.0,1750000.0,108.0,5.617,1972.0,2013-09-12,2.3597,False,unknown,en,Open Road Films|Overnight Films|AR Films|Aldamisa Entertainment|Demarest Films|1821 Pictures|Quick Draw Productions|Universal Pictures
105591,,,80.0,6.5,4.0,2011-09-11,0.8661,False,http://www.fisheadmovie.com,en,unknown
105593,5000000.0,9114264.0,97.0,6.843,1816.0,2013-09-23,2.61,False,unknown,en,Egoli Tossell Film|Steel Mill Pictures|Filmgate Films|Logie Pictures|Altitude Film Entertainment|Film House Germany|Maven Screen Media|Entre Chien et Loup|Mollywood|Creative Scotland|Film i Väst|Lionsgate UK|Studio Mao
105595,,,95.0,4.8,10.0,1965-10-01,0.7852,False,unknown,fi,Filminor
105597,,3000000.0,118.0,6.714,578.0,2013-09-12,4.0854,False,unknown,en,Amber Entertainment|Echo Lake Entertainment|Swarovski Entertainment|Relativity Media
105599,15000000.0,3250000.0,150.0,3.3,18.0,2008-10-02,2.3774,False,http://drona.erosentertainment.com/,hi,unknown
105601,,,63.0,6.314,35.0,1943-12-17,1.9155,False,unknown,en,Universal Pictures
105606,,,,,,,,,unknown,unknown,unknown
105608,,8800000.0,100.0,6.6,133.0,2013-10-03,4.1681,False,unknown,en,DNA Films|BFI|Creative Scotland|Black Camel Pictures
105612,,,98.0,4.0,20.0,2006-01-01,3.0243,False,unknown,en,Beat Pirate Films
105616,,,61.0,6.3,31.0,1945-06-01,1.102,False,unknown,en,Universal Pictures
105618,,,92.0,2.0,3.0,1992-12-07,3.3674,False,unknown,en,Turner Pictures
105620,8500000.0,22456509.0,96.0,5.248,210.0,2013-09-27,6.1124,False,unknown,en,Sneak Preview Productions|20th Century Fox|TSG Entertainment|Big Screen Productions|Fox Searchlight Pictures
105622,,,86.0,6.2,49.0,2013-10-11,6.7692,False,http://www.zerocharismathemovie.com/,en,Magic Stone Productions|Shark Films
105628,,,112.0,6.32,25.0,2008-05-23,1.4195,False,unknown,zh,Cream Film Production
105630,100000.0,95000.0,86.0,6.284,431.0,2012-10-05,1.3167,False,unknown,en,Tailored Films|Fantastic Films|Solid Entertainment|Fís Éireann/Screen Ireland
105653,50000000.0,137328301.0,115.0,6.725,5400.0,2013-10-09,6.6813,False,http://escapeplanmovie.com/,en,Knightsbridge Entertainment|Summit Entertainment|Atmosphere Entertainment MM|Envision Entertainment|Boies/Schiller Film Group|Lionsgate|Emmett/Furla Films
105659,,,64.0,5.912,34.0,1944-03-01,2.3076,False,unknown,en,Universal Pictures
105663,,,,,,,,,unknown,unknown,unknown
105665,,,109.0,6.0,17.0,1991-12-19,1.4713,False,unknown,cn,Win's Movie Productions
105700,2500000.0,,88.0,5.674,195.0,2006-11-11,2.1642,False,unknown,en,Asgaard Entertainment|YMIR Productions
105703,,11384015.0,95.0,6.193,300.0,2012-09-17,1.5998,False,unknown,fr,Armada Films|Vendôme Production|France 2 Cinéma|Wild Bunch
105709,,,108.0,6.3,191.0,2013-05-31,2.5021,False,http://www.faroestecabocloofilme.com.br/,pt,Globo Filmes|Gávea Filmes|Fulano Filmes|O2 Filmes|Agência Nacional do Cinema - ANCINE|Fogo Cerrado Filmes|República Pureza Filmes|Telecine|Lereby Produções|Barry Company
105713,80000.0,,85.0,5.0,6.0,2012-07-19,0.9248,False,http://www.howtomeetgirlsfromadistance.co.nz/,en,unknown
105715,,21520719.0,100.0,6.5,446.0,2010-05-14,4.8457,False,unknown,en,Dune Entertainment|Flavor Unit Entertainment|Fox Searchlight Pictures|Martin Chase Productions
105717,,6086224.0,123.0,7.468,63.0,2011-11-25,4.2479,False,http://dedemininsanlari.com/,tr,Ay Yapım|Most Production
105720,,,120.0,6.7,80.0,1967-02-22,2.6171,False,unknown,fr,Les Productions Artistes Associés|C. C. Champion|Nouvelles Éditions de Films
105728,,,102.0,4.3,5.0,2001-01-26,2.1215,False,unknown,sv,SVT Drama
105731,30000000.0,84790678.0,100.0,6.043,4618.0,2013-10-16,3.3398,False,http://www.carrie-movie.com,en,Misher Films|Screen Gems|Metro-Goldwyn-Mayer
105733,,,130.0,5.9,28.0,1968-08-21,0.8063,False,unknown,en,Metro-Goldwyn-Mayer|The Associates & Aldrich Company
105742,28000000.0,8555008.0,128.0,6.012,1046.0,2013-10-11,3.0002,False,unknown,en,Participant|Reliance Entertainment|Anonymous Content|DreamWorks Pictures
105744,,,90.0,6.8,18.0,2013-01-21,0.2141,False,https://www.hbo.com/movies/life-according-to-sam,en,Fine Films|HBO Documentary Films
105746,,,84.0,5.17,47.0,2013-12-06,4.0227,False,http://unhunghero.com/,en,Green Sky Films
105748,,,92.0,5.6,19.0,1945-03-20,1.407,False,unknown,en,Gainsborough Pictures|J. Arthur Rank Organisation
105753,3400000.0,,99.0,6.066,38.0,2011-03-17,2.8724,False,unknown,da,Nimbus Film
105755,25000000.0,71009334.0,117.0,5.286,1937.0,2013-10-25,2.1087,False,unknown,en,Fox 2000 Pictures|Nick Wechsler Productions|Chockstone Pictures|TSG Entertainment|Scott Free Productions
105759,,,81.0,5.0,21.0,1992-06-17,1.1819,False,unknown,en,New City Releasing
105761,,,81.0,4.6,26.0,1984-01-03,0.1927,False,unknown,en,One Of Those Productions
105763,,,85.0,4.868,125.0,1976-11-03,1.7463,False,http://www.troma.com/films/bloodsucking-freaks/,en,Troma Entertainment|Alan C. Margolin - Joel M. Reed Productions
105765,,,100.0,7.1,14.0,2010-01-29,3.7488,False,http://www.cinemakomunisto.com/,sr,Dribbling Pictures
105767,,,83.0,4.667,6.0,1993-05-26,0.1033,False,unknown,en,unknown
105769,,455815.0,122.0,6.4,556.0,2013-07-03,6.8012,False,unknown,en,Entre Chien et Loup|Opus Film|Paul Thiltges Distributions|Liverpool|Pandora Film|France 2 Cinéma|Śląski Fundusz Filmowy|Canal+ Polska
105772,,,73.0,4.7,70.0,1958-09-01,0.4486,False,unknown,en,Santa Rosa Productions|American International Pictures
105776,,,5.0,6.188,24.0,1910-02-18,0.1842,False,unknown,en,Edison Studios
105778,,7965.0,100.0,6.6,168.0,2013-02-14,4.6339,False,unknown,en,Principle Entertainment
105792,,,67.0,6.1,14.0,1943-04-01,4.2537,False,unknown,en,Metro-Goldwyn-Mayer
